user_id,brand,month,compras,compras_anteriores,compras_futuras
553183673,samsung,2019-10-01,1,0,1.0
553184946,resanta,2019-10-01,1,0,1.0
553185507,anytek,2019-10-01,1,0,1.0
553185788,redmond,2019-10-01,1,0,1.0
553185788,unknown,2019-10-01,31,0,1.0
553189317,cordiant,2019-10-01,1,0,1.0
553189419,samsung,2019-10-01,2,0,3.0
553192010,huawei,2019-10-01,1,0,1.0
553192938,apple,2019-10-01,2,0,2.0
553192938,samsung,2019-10-01,1,0,3.0
553194201,unknown,2019-10-01,1,0,4.0
553194504,axis,2019-10-01,5,0,1.0
553194504,samsung,2019-10-01,10,0,51.0
553194504,xiaomi,2019-10-01,3,0,1.0
553197626,xiaomi,2019-10-01,1,0,4.0
553198492,samsung,2019-10-01,2,0,1.0
553199098,apple,2019-10-01,1,0,1.0
553202769,samsung,2019-10-01,6,0,5.0
553203373,apple,2019-10-01,2,0,10.0
553203894,samsung,2019-10-01,2,0,1.0
553204471,apple,2019-10-01,2,0,1.0
553204471,samsung,2019-10-01,1,0,2.0
553204665,samsung,2019-10-01,1,0,1.0
553205817,apple,2019-10-01,1,0,1.0
553207925,apple,2019-10-01,4,0,2.0
553207925,samsung,2019-10-01,2,0,5.0
553211155,samsung,2019-10-01,2,0,1.0
553212912,samsung,2019-10-01,1,0,3.0
553214579,apple,2019-10-01,1,0,2.0
553214783,samsung,2019-10-01,4,0,2.0
553215486,jvc,2019-10-01,1,0,1.0
553217565,samsung,2019-10-01,1,0,3.0
553220246,apple,2019-10-01,7,0,1.0
553222060,apple,2019-10-01,16,0,8.0
553222060,samsung,2019-10-01,40,0,1.0
553223340,apple,2019-10-01,2,0,2.0
553223772,apple,2019-10-01,1,0,1.0
553223850,apple,2019-10-01,3,0,1.0
553224212,apple,2019-10-01,1,0,1.0
553230562,samsung,2019-10-01,5,0,2.0
553233462,apple,2019-10-01,1,0,8.0
553233462,unknown,2019-10-01,9,0,4.0
553234527,samsung,2019-10-01,37,0,6.0
553245480,xiaomi,2019-10-01,15,0,3.0
553246714,apple,2019-10-01,2,0,1.0
553246714,xiaomi,2019-10-01,2,0,1.0
553266843,apple,2019-10-01,5,0,1.0
553268778,tunga,2019-10-01,1,0,5.0
553276366,samsung,2019-10-01,1,0,1.0
553277278,apple,2019-10-01,1,0,1.0
553277925,apple,2019-10-01,2,0,1.0
553283418,lucente,2019-10-01,20,0,4.0
553283418,unknown,2019-10-01,27,0,12.0
553283629,xiaomi,2019-10-01,1,0,1.0
553284194,xiaomi,2019-10-01,1,0,1.0
553287247,samsung,2019-10-01,1,0,1.0
553287414,apple,2019-10-01,8,0,7.0
553288606,samsung,2019-10-01,1,0,1.0
553291340,nokian,2019-10-01,1,0,1.0
553291445,acer,2019-10-01,6,0,2.0
553293278,samsung,2019-10-01,1,0,1.0
553294751,samsung,2019-10-01,2,0,1.0
553295152,samsung,2019-10-01,1,0,1.0
553295813,apple,2019-10-01,1,0,1.0
553296769,xiaomi,2019-10-01,3,0,2.0
553298287,viatti,2019-10-01,2,0,1.0
553298338,apple,2019-10-01,1,0,3.0
553301085,samsung,2019-10-01,1,0,2.0
553302500,apple,2019-10-01,2,0,1.0
553302500,samsung,2019-10-01,2,0,3.0
553302788,samsung,2019-10-01,2,0,1.0
553304709,samsung,2019-10-01,1,0,1.0
553306238,xiaomi,2019-10-01,2,0,5.0
553308254,apple,2019-10-01,1,0,1.0
553309366,samsung,2019-10-01,2,0,4.0
553309377,xiaomi,2019-10-01,1,0,1.0
553311247,xiaomi,2019-10-01,1,0,1.0
553313832,apple,2019-10-01,2,0,2.0
553314036,apple,2019-10-01,2,0,1.0
553315752,apple,2019-10-01,3,0,2.0
553315908,samsung,2019-10-01,5,0,8.0
553316901,unknown,2019-10-01,3,0,2.0
553317075,samsung,2019-10-01,1,0,1.0
553318528,samsung,2019-10-01,1,0,3.0
553318534,apple,2019-10-01,2,0,4.0
553318534,samsung,2019-10-01,1,0,1.0
553319710,apple,2019-10-01,1,0,9.0
553324713,samsung,2019-10-01,4,0,5.0
553324713,unknown,2019-10-01,1,0,3.0
553325726,unknown,2019-10-01,1,0,1.0
553326990,apple,2019-10-01,3,0,2.0
553327190,apple,2019-10-01,1,0,7.0
553328158,apple,2019-10-01,4,0,2.0
553330292,apple,2019-10-01,9,0,6.0
553332321,unknown,2019-10-01,1,0,1.0
553332701,apple,2019-10-01,3,0,5.0
553333402,xiaomi,2019-10-01,1,0,1.0
553334679,apple,2019-10-01,1,0,1.0
553334718,samsung,2019-10-01,1,0,5.0
553336214,samsung,2019-10-01,1,0,1.0
553337069,apple,2019-10-01,2,0,3.0
553337069,samsung,2019-10-01,1,0,1.0
553337988,oppo,2019-10-01,6,0,1.0
553337988,samsung,2019-10-01,1,0,2.0
553339658,samsung,2019-10-01,2,0,2.0
553341009,lucente,2019-10-01,1,0,2.0
553343734,xiaomi,2019-10-01,1,0,1.0
553343995,apple,2019-10-01,1,0,1.0
553345124,apple,2019-10-01,2,0,3.0
553345124,lucente,2019-10-01,2,0,4.0
553345124,unknown,2019-10-01,2,0,12.0
553346516,artel,2019-10-01,2,0,1.0
553347155,apple,2019-10-01,12,0,23.0
553347155,samsung,2019-10-01,2,0,5.0
553352580,beko,2019-10-01,2,0,1.0
553352580,dauscher,2019-10-01,1,0,1.0
553352580,unknown,2019-10-01,2,0,1.0
553353155,apple,2019-10-01,53,0,22.0
553357622,apple,2019-10-01,22,0,1.0
553359776,xiaomi,2019-10-01,1,0,1.0
553361720,apple,2019-10-01,2,0,4.0
553362963,samsung,2019-10-01,3,0,5.0
553363297,apple,2019-10-01,3,0,1.0
553363297,xiaomi,2019-10-01,2,0,3.0
553366152,goodride,2019-10-01,1,0,1.0
553366152,unknown,2019-10-01,2,0,1.0
553366661,samsung,2019-10-01,8,0,1.0
553366848,unknown,2019-10-01,1,0,1.0
553369048,apple,2019-10-01,2,0,2.0
553369964,samsung,2019-10-01,1,0,1.0
553370378,unknown,2019-10-01,1,0,7.0
553372198,apple,2019-10-01,2,0,1.0
553373474,sony,2019-10-01,1,0,1.0
553373996,xiaomi,2019-10-01,1,0,1.0
553374626,samsung,2019-10-01,2,0,3.0
553375007,samsung,2019-10-01,5,0,3.0
553375516,samsung,2019-10-01,1,0,1.0
553376869,samsung,2019-10-01,2,0,1.0
553378476,samsung,2019-10-01,1,0,1.0
553380113,samsung,2019-10-01,1,0,3.0
553380549,apple,2019-10-01,1,0,1.0
553380609,samsung,2019-10-01,1,0,2.0
553381913,samsung,2019-10-01,1,0,1.0
553384590,apple,2019-10-01,2,0,1.0
553385946,samsung,2019-10-01,1,0,4.0
553388068,apple,2019-10-01,1,0,3.0
553390051,apple,2019-10-01,1,0,1.0
553391905,samsung,2019-10-01,1,0,1.0
553392876,samsung,2019-10-01,1,0,1.0
553396073,stels,2019-10-01,1,0,1.0
553396718,samsung,2019-10-01,1,0,1.0
553401478,acer,2019-10-01,2,0,2.0
553402860,samsung,2019-10-01,1,0,2.0
553403230,samsung,2019-10-01,2,0,1.0
553404259,xiaomi,2019-10-01,1,0,1.0
553404502,apple,2019-10-01,1,0,2.0
553404865,xiaomi,2019-10-01,1,0,1.0
553406819,apple,2019-10-01,3,0,2.0
553407646,samsung,2019-10-01,1,0,5.0
553408340,lucente,2019-10-01,2,0,5.0
553408340,unknown,2019-10-01,11,0,7.0
553409654,xiaomi,2019-10-01,1,0,4.0
553410475,apple,2019-10-01,1,0,2.0
553411675,apple,2019-10-01,3,0,2.0
553415408,lucente,2019-10-01,1,0,2.0
553415408,unknown,2019-10-01,1,0,3.0
553417096,xiaomi,2019-10-01,1,0,1.0
553417363,apple,2019-10-01,2,0,1.0
553419138,philips,2019-10-01,1,0,2.0
553419138,xiaomi,2019-10-01,2,0,1.0
553423738,samsung,2019-10-01,1,0,2.0
553426230,apple,2019-10-01,2,0,2.0
553427010,oppo,2019-10-01,7,0,1.0
553427010,samsung,2019-10-01,1,0,2.0
553428543,apple,2019-10-01,2,0,1.0
553429861,samsung,2019-10-01,1,0,1.0
553430697,unknown,2019-10-01,1,0,1.0
553431052,samsung,2019-10-01,4,0,1.0
553431815,apple,2019-10-01,124,0,55.0
553434141,samsung,2019-10-01,1,0,1.0
553435184,samsung,2019-10-01,3,0,2.0
553435909,lucente,2019-10-01,1,0,1.0
553435909,samsung,2019-10-01,2,0,1.0
553440894,samsung,2019-10-01,3,0,3.0
553441771,samsung,2019-10-01,6,0,1.0
553442186,unknown,2019-10-01,3,0,1.0
553442608,apple,2019-10-01,3,0,1.0
553444006,samsung,2019-10-01,13,0,3.0
553444006,xiaomi,2019-10-01,1,0,1.0
553446136,apple,2019-10-01,1,0,1.0
553447563,givenchy,2019-10-01,1,0,1.0
553448302,samsung,2019-10-01,1,0,2.0
553451031,xiaomi,2019-10-01,1,0,1.0
553451701,samsung,2019-10-01,1,0,1.0
553452335,apple,2019-10-01,48,0,3.0
553454912,unknown,2019-10-01,3,0,1.0
553455407,apple,2019-10-01,3,0,1.0
553455702,samsung,2019-10-01,3,0,1.0
553455768,xiaomi,2019-10-01,2,0,1.0
553458170,samsung,2019-10-01,12,0,2.0
553458825,apple,2019-10-01,4,0,1.0
553460336,xiaomi,2019-10-01,6,0,19.0
553461396,samsung,2019-10-01,11,0,8.0
553461396,tefal,2019-10-01,3,0,1.0
553463100,samsung,2019-10-01,1,0,1.0
553464039,oppo,2019-10-01,3,0,2.0
553466400,apple,2019-10-01,2,0,2.0
553466914,apple,2019-10-01,11,0,5.0
553466914,microlab,2019-10-01,5,0,8.0
553466914,samsung,2019-10-01,2,0,3.0
553466914,unknown,2019-10-01,3,0,4.0
553467293,apple,2019-10-01,3,0,2.0
553467564,unknown,2019-10-01,3,0,1.0
553468773,apple,2019-10-01,2,0,1.0
553473300,kicx,2019-10-01,2,0,1.0
553473300,unknown,2019-10-01,3,0,2.0
553473556,apple,2019-10-01,2,0,2.0
553473863,samsung,2019-10-01,1,0,2.0
553475091,lucente,2019-10-01,2,0,1.0
553480943,lucente,2019-10-01,3,0,2.0
553481225,lenovo,2019-10-01,1,0,1.0
553481791,apple,2019-10-01,1,0,1.0
553482369,apple,2019-10-01,10,0,2.0
553482861,unknown,2019-10-01,1,0,1.0
553483113,samsung,2019-10-01,1,0,2.0
553484405,samsung,2019-10-01,1,0,1.0
553485468,apple,2019-10-01,1,0,1.0
553486462,apple,2019-10-01,3,0,1.0
553486462,kapsen,2019-10-01,1,0,1.0
553486462,samsung,2019-10-01,13,0,7.0
553487042,stanley,2019-10-01,6,0,1.0
553488173,apple,2019-10-01,1,0,1.0
553488476,samsung,2019-10-01,1,0,1.0
553490513,karya,2019-10-01,4,0,1.0
553490513,starline,2019-10-01,1,0,1.0
553490598,samsung,2019-10-01,2,0,1.0
553491272,unknown,2019-10-01,2,0,1.0
553491806,samsung,2019-10-01,4,0,2.0
553491932,huawei,2019-10-01,3,0,1.0
553492353,samsung,2019-10-01,3,0,2.0
553492443,samsung,2019-10-01,1,0,2.0
553492851,samsung,2019-10-01,5,0,2.0
553494920,samsung,2019-10-01,4,0,1.0
553495077,samsung,2019-10-01,3,0,3.0
553497820,lucente,2019-10-01,11,0,4.0
553497820,unknown,2019-10-01,10,0,6.0
553502144,sony,2019-10-01,1,0,1.0
553502230,apple,2019-10-01,1,0,2.0
553504066,samsung,2019-10-01,1,0,1.0
553505836,apple,2019-10-01,11,0,19.0
553505836,xiaomi,2019-10-01,7,0,3.0
553508552,apple,2019-10-01,1,0,1.0
553508999,apple,2019-10-01,1,0,3.0
553509362,apple,2019-10-01,6,0,11.0
553510648,unknown,2019-10-01,1,0,1.0
553512177,dior,2019-10-01,1,0,1.0
553512177,lucente,2019-10-01,7,0,3.0
553512177,samsung,2019-10-01,4,0,1.0
553512177,unknown,2019-10-01,5,0,3.0
553512177,xiaomi,2019-10-01,2,0,1.0
553513751,apple,2019-10-01,2,0,1.0
553516907,samsung,2019-10-01,1,0,3.0
553518676,samsung,2019-10-01,2,0,3.0
553520095,huawei,2019-10-01,5,0,1.0
553522029,starline,2019-10-01,1,0,2.0
553523011,huawei,2019-10-01,1,0,2.0
553523011,samsung,2019-10-01,2,0,2.0
553523239,nokia,2019-10-01,1,0,1.0
553523848,xiaomi,2019-10-01,2,0,1.0
553525063,elari,2019-10-01,1,0,1.0
553525063,samsung,2019-10-01,16,0,3.0
553530336,apple,2019-10-01,1,0,2.0
553530949,apple,2019-10-01,1,0,2.0
553533117,lucente,2019-10-01,2,0,3.0
553534909,xiaomi,2019-10-01,1,0,2.0
553538789,sokolov,2019-10-01,1,0,1.0
553539453,sony,2019-10-01,1,0,2.0
553539572,samsung,2019-10-01,11,0,2.0
553542609,lg,2019-10-01,1,0,2.0
553542834,apple,2019-10-01,1,0,1.0
553542834,samsung,2019-10-01,1,0,1.0
553543505,samsung,2019-10-01,6,0,4.0
553544384,xiaomi,2019-10-01,1,0,1.0
553547893,samsung,2019-10-01,1,0,1.0
553548760,apple,2019-10-01,1,0,3.0
553549339,samsung,2019-10-01,2,0,2.0
553551053,respect,2019-10-01,1,0,1.0
553551053,unknown,2019-10-01,1,0,2.0
553551716,samsung,2019-10-01,1,0,2.0
553553548,samsung,2019-10-01,1,0,1.0
553555331,huawei,2019-10-01,1,0,1.0
553556777,apple,2019-10-01,1,0,1.0
553556777,samsung,2019-10-01,1,0,1.0
553557105,huter,2019-10-01,1,0,2.0
553562795,apple,2019-10-01,1,0,1.0
553563431,apple,2019-10-01,4,0,1.0
553565143,samsung,2019-10-01,3,0,2.0
553566337,apple,2019-10-01,1,0,3.0
553566337,samsung,2019-10-01,1,0,11.0
553566862,samsung,2019-10-01,1,0,2.0
553567736,unknown,2019-10-01,1,0,1.0
553567741,apple,2019-10-01,1,0,3.0
553567741,samsung,2019-10-01,3,0,4.0
553574700,sony,2019-10-01,1,0,1.0
553576195,apple,2019-10-01,1,0,1.0
553577358,unknown,2019-10-01,2,0,4.0
553577621,samsung,2019-10-01,2,0,1.0
553578818,apple,2019-10-01,3,0,1.0
553579350,unknown,2019-10-01,2,0,2.0
553581525,apple,2019-10-01,1,0,1.0
553584008,apple,2019-10-01,1,0,8.0
553594412,midea,2019-10-01,1,0,1.0
553601091,samsung,2019-10-01,1,0,2.0
553602115,samsung,2019-10-01,1,0,1.0
553604188,apple,2019-10-01,1,0,3.0
553605104,apple,2019-10-01,4,0,1.0
553615084,nokian,2019-10-01,2,0,1.0
553617530,apple,2019-10-01,1,0,2.0
553617530,samsung,2019-10-01,2,0,6.0
553624869,samsung,2019-10-01,1,0,1.0
553626629,artel,2019-10-01,1,0,1.0
553630724,unknown,2019-10-01,1,0,1.0
553631824,samsung,2019-10-01,1,0,1.0
553633012,samsung,2019-10-01,8,0,3.0
553633377,samsung,2019-10-01,1,0,1.0
553633940,samsung,2019-10-01,3,0,1.0
553635658,apple,2019-10-01,17,0,9.0
553635658,samsung,2019-10-01,7,0,2.0
553636286,samsung,2019-10-01,1,0,1.0
553641303,apple,2019-10-01,1,0,1.0
553641303,hp,2019-10-01,1,0,2.0
553643623,apple,2019-10-01,4,0,2.0
553643677,apple,2019-10-01,3,0,6.0
553643677,samsung,2019-10-01,2,0,1.0
553643722,lg,2019-10-01,1,0,1.0
553643722,lucente,2019-10-01,1,0,1.0
553645855,samsung,2019-10-01,1,0,2.0
553646702,apple,2019-10-01,1,0,7.0
553647168,apple,2019-10-01,3,0,2.0
553647168,samsung,2019-10-01,1,0,1.0
553647234,rowenta,2019-10-01,1,0,1.0
553647234,unknown,2019-10-01,1,0,1.0
553648129,samsung,2019-10-01,1,0,1.0
553651165,apple,2019-10-01,2,0,3.0
553651185,apple,2019-10-01,5,0,1.0
553651949,apple,2019-10-01,4,0,1.0
553653468,samsung,2019-10-01,4,0,4.0
553653635,apple,2019-10-01,1,0,1.0
553654107,apple,2019-10-01,1,0,1.0
553655082,samsung,2019-10-01,3,0,2.0
553655616,huawei,2019-10-01,5,0,2.0
553655616,samsung,2019-10-01,4,0,3.0
553657427,apple,2019-10-01,19,0,14.0
553657718,braun,2019-10-01,1,0,1.0
553657893,unknown,2019-10-01,2,0,2.0
553658778,nokian,2019-10-01,3,0,1.0
553659995,apple,2019-10-01,1,0,1.0
553660090,unknown,2019-10-01,1,0,1.0
553660361,xiaomi,2019-10-01,4,0,3.0
553662850,rieker,2019-10-01,1,0,1.0
553662989,samsung,2019-10-01,1,0,1.0
553663052,unknown,2019-10-01,1,0,1.0
553664391,apple,2019-10-01,2,0,1.0
553665835,apple,2019-10-01,12,0,1.0
553666595,apple,2019-10-01,1,0,1.0
553667134,samsung,2019-10-01,1,0,1.0
553668383,xiaomi,2019-10-01,2,0,1.0
553671955,apple,2019-10-01,5,0,2.0
553672055,dewalt,2019-10-01,1,0,1.0
553672055,unknown,2019-10-01,1,0,3.0
553673138,apple,2019-10-01,1,0,1.0
553673138,samsung,2019-10-01,1,0,1.0
553677043,unknown,2019-10-01,3,0,2.0
553677550,unknown,2019-10-01,1,0,1.0
553678747,redmond,2019-10-01,1,0,1.0
553678758,unknown,2019-10-01,1,0,2.0
553679345,xiaomi,2019-10-01,2,0,1.0
553680311,apple,2019-10-01,4,0,2.0
553680935,samsung,2019-10-01,1,0,1.0
553684010,samsung,2019-10-01,1,0,3.0
553684531,apple,2019-10-01,4,0,2.0
553684813,apple,2019-10-01,3,0,1.0
553685476,apple,2019-10-01,1,0,3.0
553685476,samsung,2019-10-01,8,0,5.0
553685476,xiaomi,2019-10-01,3,0,1.0
553686185,unknown,2019-10-01,1,0,2.0
553686379,apple,2019-10-01,4,0,5.0
553686982,samsung,2019-10-01,8,0,1.0
553687334,apple,2019-10-01,2,0,1.0
553688181,apple,2019-10-01,1,0,1.0
553688598,apple,2019-10-01,3,0,1.0
553688861,artel,2019-10-01,2,0,4.0
553688861,elenberg,2019-10-01,1,0,1.0
553688861,lucente,2019-10-01,1,0,2.0
553688861,midea,2019-10-01,1,0,4.0
553689182,oppo,2019-10-01,2,0,1.0
553691833,samsung,2019-10-01,1,0,1.0
553693290,apple,2019-10-01,1,0,2.0
553694006,samsung,2019-10-01,3,0,1.0
553694246,samsung,2019-10-01,1,0,1.0
553698588,apple,2019-10-01,3,0,6.0
553698588,philips,2019-10-01,5,0,3.0
553698588,samsung,2019-10-01,7,0,7.0
553699233,huawei,2019-10-01,1,0,2.0
553699859,apple,2019-10-01,5,0,5.0
553699859,unknown,2019-10-01,3,0,1.0
553700595,samsung,2019-10-01,3,0,2.0
553702944,apple,2019-10-01,3,0,1.0
553703437,apple,2019-10-01,1,0,2.0
553705666,samsung,2019-10-01,3,0,1.0
553708485,amd,2019-10-01,1,0,2.0
553709007,apple,2019-10-01,5,0,3.0
553709697,samsung,2019-10-01,4,0,1.0
553710243,apple,2019-10-01,1,0,2.0
553710369,samsung,2019-10-01,1,0,1.0
553717269,apple,2019-10-01,1,0,1.0
553719075,samsung,2019-10-01,1,0,3.0
553719113,jbl,2019-10-01,2,0,2.0
553722773,samsung,2019-10-01,1,0,2.0
553728777,xiaomi,2019-10-01,4,0,1.0
553734788,indesit,2019-10-01,1,0,2.0
553738280,starline,2019-10-01,2,0,1.0
553738280,unknown,2019-10-01,1,0,4.0
553738674,dauscher,2019-10-01,1,0,1.0
553742111,apple,2019-10-01,1,0,1.0
553742580,samsung,2019-10-01,1,0,3.0
553743730,xiaomi,2019-10-01,5,0,1.0
553745133,huawei,2019-10-01,4,0,1.0
553745857,samsung,2019-10-01,1,0,1.0
553746668,huawei,2019-10-01,4,0,1.0
553747151,samsung,2019-10-01,1,0,1.0
553747397,samsung,2019-10-01,1,0,2.0
553748541,apple,2019-10-01,6,0,3.0
553748541,xiaomi,2019-10-01,1,0,22.0
553751048,samsung,2019-10-01,2,0,3.0
553751814,apple,2019-10-01,1,0,4.0
553751814,oppo,2019-10-01,1,0,2.0
553753339,apple,2019-10-01,2,0,5.0
553754850,versace,2019-10-01,2,0,2.0
553755070,apple,2019-10-01,2,0,1.0
553757558,apple,2019-10-01,6,0,1.0
553759858,samsung,2019-10-01,2,0,1.0
553760299,apple,2019-10-01,1,0,1.0
553760299,samsung,2019-10-01,4,0,5.0
553760899,samsung,2019-10-01,6,0,2.0
553763295,samsung,2019-10-01,1,0,1.0
553764721,unknown,2019-10-01,1,0,1.0
553768737,samsung,2019-10-01,2,0,1.0
553768834,apple,2019-10-01,1,0,1.0
553770652,apple,2019-10-01,2,0,2.0
553772336,samsung,2019-10-01,1,0,3.0
553776147,samsung,2019-10-01,18,0,4.0
553779366,samsung,2019-10-01,3,0,1.0
553779408,xiaomi,2019-10-01,1,0,1.0
553782014,xiaomi,2019-10-01,3,0,1.0
553784108,samsung,2019-10-01,1,0,1.0
553784243,apple,2019-10-01,1,0,1.0
553784665,tefal,2019-10-01,1,0,1.0
553787800,samsung,2019-10-01,4,0,1.0
553787988,samsung,2019-10-01,1,0,3.0
553790056,samsung,2019-10-01,1,0,1.0
553790254,apple,2019-10-01,1,0,4.0
553792532,skad,2019-10-01,1,0,2.0
553792916,unknown,2019-10-01,3,0,2.0
553794510,huawei,2019-10-01,2,0,1.0
553795371,apple,2019-10-01,26,0,80.0
553795371,xiaomi,2019-10-01,1,0,2.0
553795577,samsung,2019-10-01,12,0,4.0
553795627,samsung,2019-10-01,1,0,2.0
553796162,samsung,2019-10-01,2,0,2.0
553799036,janome,2019-10-01,1,0,4.0
553800946,apple,2019-10-01,5,0,4.0
553804520,palit,2019-10-01,2,0,1.0
553804522,apple,2019-10-01,1,0,1.0
553805015,oppo,2019-10-01,2,0,1.0
553805015,samsung,2019-10-01,5,0,1.0
553805015,vivo,2019-10-01,3,0,1.0
553807733,samsung,2019-10-01,1,0,1.0
553808138,apple,2019-10-01,4,0,2.0
553808600,polaris,2019-10-01,1,0,1.0
553809773,samsung,2019-10-01,2,0,1.0
553811000,viatti,2019-10-01,1,0,1.0
553811274,apple,2019-10-01,2,0,1.0
553813238,samsung,2019-10-01,3,0,1.0
553813865,samsung,2019-10-01,2,0,3.0
553813865,xiaomi,2019-10-01,3,0,2.0
553814340,samsung,2019-10-01,1,0,1.0
553814693,canon,2019-10-01,1,0,2.0
553816570,samsung,2019-10-01,1,0,1.0
553816806,samsung,2019-10-01,1,0,4.0
553819477,huawei,2019-10-01,2,0,1.0
553819477,samsung,2019-10-01,1,0,3.0
553821150,samsung,2019-10-01,5,0,2.0
553822448,apple,2019-10-01,1,0,1.0
553823929,samsung,2019-10-01,1,0,1.0
553823945,samsung,2019-10-01,5,0,3.0
553824434,apple,2019-10-01,3,0,1.0
553824434,samsung,2019-10-01,1,0,1.0
553825038,samsung,2019-10-01,9,0,2.0
553826074,samsung,2019-10-01,1,0,2.0
553828921,samsung,2019-10-01,1,0,5.0
553829180,apple,2019-10-01,1,0,1.0
553831095,sony,2019-10-01,1,0,1.0
553831775,oppo,2019-10-01,1,0,2.0
553833064,samsung,2019-10-01,2,0,1.0
553833114,apple,2019-10-01,2,0,2.0
553833156,apple,2019-10-01,14,0,5.0
553833156,samsung,2019-10-01,3,0,1.0
553834055,fly,2019-10-01,1,0,1.0
553834207,apple,2019-10-01,6,0,1.0
553834207,samsung,2019-10-01,1,0,2.0
553835031,samsung,2019-10-01,1,0,1.0
553835872,xiaomi,2019-10-01,3,0,6.0
553836066,nutrilon,2019-10-01,1,0,4.0
553837141,samsung,2019-10-01,1,0,1.0
553837574,samsung,2019-10-01,1,0,1.0
553839893,apple,2019-10-01,2,0,1.0
553839956,apple,2019-10-01,1,0,1.0
553840804,xiaomi,2019-10-01,2,0,2.0
553844806,apple,2019-10-01,3,0,2.0
553845039,apple,2019-10-01,3,0,1.0
553845174,samsung,2019-10-01,3,0,8.0
553845732,apple,2019-10-01,5,0,7.0
553845732,huawei,2019-10-01,1,0,1.0
553845732,samsung,2019-10-01,1,0,1.0
553847328,unknown,2019-10-01,1,0,1.0
553852143,samsung,2019-10-01,3,0,2.0
553853793,samsung,2019-10-01,2,0,1.0
553853992,samsung,2019-10-01,1,0,4.0
553855235,apple,2019-10-01,1,0,2.0
553855861,acer,2019-10-01,1,0,1.0
553856113,samsung,2019-10-01,1,0,1.0
553858559,samsung,2019-10-01,1,0,1.0
553859901,apple,2019-10-01,2,0,2.0
553859901,huawei,2019-10-01,2,0,1.0
553860612,xiaomi,2019-10-01,2,0,1.0
553861730,apple,2019-10-01,1,0,2.0
553863898,bq,2019-10-01,1,0,2.0
553863898,omron,2019-10-01,1,0,1.0
553863898,prestigio,2019-10-01,9,0,4.0
553863898,samsung,2019-10-01,5,0,4.0
553863950,elenberg,2019-10-01,1,0,1.0
553865057,samsung,2019-10-01,5,0,1.0
553865057,xiaomi,2019-10-01,1,0,4.0
553867979,amd,2019-10-01,7,0,6.0
553867979,gigabyte,2019-10-01,28,0,3.0
553867979,hyperx,2019-10-01,7,0,1.0
553867979,intel,2019-10-01,2,0,2.0
553867979,kingston,2019-10-01,2,0,1.0
553867979,msi,2019-10-01,5,0,11.0
553867979,palit,2019-10-01,4,0,3.0
553868016,apple,2019-10-01,3,0,1.0
553868016,philips,2019-10-01,2,0,1.0
553869643,samsung,2019-10-01,11,0,1.0
553869710,casio,2019-10-01,1,0,6.0
553869871,apple,2019-10-01,3,0,1.0
553870498,samsung,2019-10-01,2,0,2.0
553870876,samsung,2019-10-01,1,0,2.0
553872933,samsung,2019-10-01,1,0,1.0
553876606,samsung,2019-10-01,1,0,7.0
553880214,apple,2019-10-01,1,0,2.0
553880507,lucente,2019-10-01,1,0,1.0
553881143,samsung,2019-10-01,1,0,1.0
553881231,palit,2019-10-01,4,0,1.0
553884612,samsung,2019-10-01,1,0,1.0
553891088,samsung,2019-10-01,1,0,2.0
553893626,huawei,2019-10-01,1,0,1.0
553897195,xiaomi,2019-10-01,1,0,1.0
553897345,apple,2019-10-01,1,0,1.0
553897569,pampers,2019-10-01,1,0,1.0
553903401,samsung,2019-10-01,4,0,2.0
553904294,lucente,2019-10-01,3,0,1.0
553905104,acer,2019-10-01,4,0,1.0
553907594,samsung,2019-10-01,1,0,1.0
553908278,samsung,2019-10-01,2,0,21.0
553910619,samsung,2019-10-01,2,0,1.0
553910960,samsung,2019-10-01,1,0,1.0
553911601,huter,2019-10-01,2,0,1.0
553916607,unknown,2019-10-01,2,0,2.0
553916841,xiaomi,2019-10-01,1,0,2.0
553917740,apple,2019-10-01,1,0,1.0
553917814,huawei,2019-10-01,4,0,1.0
553917814,oppo,2019-10-01,1,0,2.0
553917814,samsung,2019-10-01,11,0,10.0
553917814,unknown,2019-10-01,8,0,4.0
553918437,lucente,2019-10-01,3,0,4.0
553918437,unknown,2019-10-01,8,0,3.0
553920607,apple,2019-10-01,2,0,1.0
553921216,nokian,2019-10-01,2,0,2.0
553922576,apple,2019-10-01,6,0,2.0
553923275,lucente,2019-10-01,8,0,4.0
553923283,samsung,2019-10-01,2,0,1.0
553925629,apple,2019-10-01,1,0,1.0
553927595,apple,2019-10-01,4,0,11.0
553928087,samsung,2019-10-01,4,0,6.0
553930283,samsung,2019-10-01,1,0,1.0
553932996,apple,2019-10-01,8,0,1.0
553932996,samsung,2019-10-01,17,0,68.0
553933686,apple,2019-10-01,3,0,3.0
553933686,cordiant,2019-10-01,1,0,1.0
553933686,samsung,2019-10-01,6,0,5.0
553939071,apple,2019-10-01,3,0,3.0
553940449,samsung,2019-10-01,6,0,2.0
553943927,apple,2019-10-01,1,0,1.0
553944244,xiaomi,2019-10-01,1,0,2.0
553947766,samsung,2019-10-01,1,0,2.0
553952799,apple,2019-10-01,16,0,4.0
553952934,samsung,2019-10-01,1,0,1.0
553963263,samsung,2019-10-01,1,0,2.0
553966727,samsung,2019-10-01,1,0,1.0
553967290,apple,2019-10-01,2,0,1.0
553972961,lucente,2019-10-01,1,0,1.0
